img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2012/JPEGImages/2009_003564.jpg,"[15, 9]","[[1.0, 196.0, 315.0, 375.0], [301.0, 126.0, 433.0, 246.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006801.jpg,[5],"[[1.0, 43.0, 327.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005574.jpg,[5],"[[116.0, 94.0, 318.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008115.jpg,"[19, 19, 19, 19, 19, 19, 19]","[[1.0, 89.0, 189.0, 282.0], [165.0, 97.0, 344.0, 333.0], [259.0, 9.0, 500.0, 333.0], [452.0, 100.0, 500.0, 284.0], [120.0, 126.0, 170.0, 180.0], [85.0, 129.0, 121.0, 164.0], [114.0, 134.0, 131.0, 156.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_007415.jpg,"[5, 8, 5, 5, 5]","[[143.0, 252.0, 156.0, 281.0], [32.0, 103.0, 479.0, 287.0], [99.0, 250.0, 107.0, 269.0], [92.0, 250.0, 100.0, 271.0], [80.0, 246.0, 92.0, 270.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001113.jpg,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 10]","[[52.0, 213.0, 179.0, 375.0], [180.0, 230.0, 288.0, 374.0], [259.0, 230.0, 349.0, 370.0], [362.0, 218.0, 489.0, 374.0], [141.0, 109.0, 243.0, 367.0], [231.0, 130.0, 313.0, 300.0], [276.0, 108.0, 326.0, 190.0], [286.0, 159.0, 378.0, 324.0], [409.0, 235.0, 487.0, 287.0], [1.0, 139.0, 65.0, 349.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001679.jpg,[6],"[[1.0, 17.0, 500.0, 335.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003661.jpg,[5],"[[186.0, 162.0, 300.0, 342.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000563.jpg,"[7, 5, 13]","[[217.0, 83.0, 328.0, 221.0], [60.0, 55.0, 308.0, 482.0], [1.0, 240.0, 197.0, 492.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002348.jpg,"[14, 11, 4, 5, 5, 11]","[[281.0, 209.0, 305.0, 305.0], [73.0, 153.0, 212.0, 286.0], [53.0, 262.0, 499.0, 375.0], [299.0, 119.0, 500.0, 323.0], [94.0, 161.0, 184.0, 287.0], [1.0, 119.0, 75.0, 249.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_006587.jpg,[5],"[[213.0, 31.0, 288.0, 198.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002401.jpg,[5],"[[196.0, 82.0, 284.0, 206.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004596.jpg,[5],"[[104.0, 81.0, 367.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003593.jpg,[5],"[[66.0, 95.0, 320.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006087.jpg,"[5, 5, 5, 5, 5]","[[99.0, 117.0, 248.0, 294.0], [327.0, 59.0, 390.0, 262.0], [265.0, 69.0, 326.0, 260.0], [168.0, 65.0, 216.0, 262.0], [218.0, 62.0, 272.0, 263.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003659.jpg,[5],"[[171.0, 32.0, 382.0, 218.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005512.jpg,"[11, 14, 14, 14, 14, 14, 5, 5]","[[288.0, 67.0, 399.0, 219.0], [52.0, 229.0, 121.0, 350.0], [60.0, 158.0, 92.0, 233.0], [242.0, 118.0, 276.0, 210.0], [274.0, 232.0, 306.0, 311.0], [1.0, 75.0, 25.0, 159.0], [316.0, 186.0, 500.0, 375.0], [8.0, 102.0, 320.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_004148.jpg,[5],"[[78.0, 173.0, 301.0, 403.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000114.jpg,[18],"[[29.0, 99.0, 484.0, 294.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002385.jpg,[12],"[[1.0, 1.0, 213.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003791.jpg,"[5, 5, 7]","[[103.0, 47.0, 349.0, 500.0], [17.0, 129.0, 153.0, 500.0], [1.0, 1.0, 222.0, 76.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001106.jpg,[5],"[[25.0, 63.0, 247.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002722.jpg,"[5, 5, 12]","[[31.0, 178.0, 67.0, 259.0], [73.0, 171.0, 103.0, 253.0], [36.0, 93.0, 500.0, 244.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002556.jpg,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4]","[[233.0, 254.0, 500.0, 375.0], [50.0, 121.0, 139.0, 375.0], [155.0, 176.0, 244.0, 375.0], [405.0, 215.0, 500.0, 340.0], [391.0, 243.0, 442.0, 301.0], [325.0, 232.0, 381.0, 293.0], [315.0, 224.0, 355.0, 276.0], [311.0, 145.0, 371.0, 269.0], [266.0, 209.0, 306.0, 260.0], [259.0, 186.0, 315.0, 261.0], [233.0, 194.0, 271.0, 248.0], [214.0, 191.0, 249.0, 239.0], [201.0, 177.0, 223.0, 215.0], [97.0, 146.0, 132.0, 203.0], [48.0, 167.0, 73.0, 266.0], [1.0, 179.0, 46.0, 221.0], [1.0, 194.0, 20.0, 243.0], [1.0, 274.0, 51.0, 375.0], [1.0, 216.0, 53.0, 278.0], [227.0, 238.0, 263.0, 336.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005507.jpg,[0],"[[76.0, 93.0, 392.0, 393.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001836.jpg,"[18, 18]","[[63.0, 167.0, 263.0, 265.0], [374.0, 1.0, 500.0, 403.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_003715.jpg,[17],"[[44.0, 62.0, 476.0, 355.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007738.jpg,[3],"[[13.0, 103.0, 421.0, 257.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_005288.jpg,"[10, 11, 14]","[[361.0, 140.0, 419.0, 231.0], [1.0, 208.0, 78.0, 336.0], [127.0, 225.0, 159.0, 316.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002422.jpg,"[11, 4, 11, 14, 11, 5]","[[73.0, 224.0, 187.0, 375.0], [7.0, 223.0, 420.0, 375.0], [210.0, 231.0, 300.0, 354.0], [248.0, 299.0, 292.0, 375.0], [398.0, 236.0, 446.0, 365.0], [202.0, 80.0, 314.0, 234.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003140.jpg,"[7, 7, 7, 7, 5, 5, 5, 2, 2]","[[385.0, 111.0, 414.0, 129.0], [385.0, 116.0, 433.0, 153.0], [421.0, 123.0, 500.0, 187.0], [303.0, 131.0, 435.0, 236.0], [166.0, 125.0, 198.0, 211.0], [189.0, 147.0, 314.0, 330.0], [89.0, 103.0, 183.0, 375.0], [62.0, 239.0, 417.0, 375.0], [1.0, 217.0, 276.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000593.jpg,[5],"[[161.0, 118.0, 410.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003958.jpg,[5],"[[243.0, 392.0, 350.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_004067.jpg,[5],"[[1.0, 44.0, 332.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005884.jpg,"[11, 5, 5, 4, 10]","[[296.0, 179.0, 391.0, 253.0], [322.0, 30.0, 500.0, 282.0], [27.0, 22.0, 233.0, 257.0], [14.0, 234.0, 500.0, 333.0], [414.0, 1.0, 474.0, 29.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000480.jpg,"[5, 5, 5, 5]","[[150.0, 108.0, 213.0, 289.0], [323.0, 123.0, 393.0, 256.0], [462.0, 138.0, 482.0, 178.0], [479.0, 138.0, 496.0, 184.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003060.jpg,[6],"[[78.0, 1.0, 319.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000896.jpg,[5],"[[177.0, 55.0, 377.0, 286.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003455.jpg,[5],"[[64.0, 312.0, 105.0, 354.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004445.jpg,[6],"[[129.0, 12.0, 495.0, 331.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003477.jpg,"[11, 11, 11, 4]","[[362.0, 134.0, 462.0, 208.0], [46.0, 139.0, 155.0, 239.0], [1.0, 148.0, 41.0, 259.0], [1.0, 195.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_005748.jpg,"[5, 5]","[[336.0, 1.0, 463.0, 201.0], [128.0, 66.0, 414.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006482.jpg,"[11, 4]","[[155.0, 321.0, 233.0, 411.0], [1.0, 341.0, 201.0, 411.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004821.jpg,[5],"[[78.0, 176.0, 211.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004357.jpg,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[[148.0, 204.0, 212.0, 247.0], [189.0, 260.0, 271.0, 309.0], [345.0, 246.0, 416.0, 294.0], [464.0, 220.0, 500.0, 237.0], [393.0, 157.0, 420.0, 177.0], [130.0, 178.0, 179.0, 208.0], [213.0, 177.0, 259.0, 204.0], [261.0, 201.0, 315.0, 237.0], [188.0, 162.0, 211.0, 186.0], [134.0, 92.0, 157.0, 110.0], [227.0, 85.0, 246.0, 100.0], [15.0, 80.0, 40.0, 98.0], [170.0, 148.0, 201.0, 170.0], [364.0, 195.0, 410.0, 225.0], [287.0, 164.0, 330.0, 195.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006500.jpg,"[5, 5]","[[119.0, 60.0, 500.0, 308.0], [156.0, 2.0, 500.0, 296.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003369.jpg,[3],"[[1.0, 104.0, 500.0, 272.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_005265.jpg,"[2, 5]","[[131.0, 180.0, 375.0, 354.0], [187.0, 70.0, 289.0, 329.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008336.jpg,"[12, 12, 5]","[[133.0, 98.0, 403.0, 287.0], [1.0, 127.0, 185.0, 186.0], [447.0, 161.0, 500.0, 231.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004512.jpg,"[5, 5, 5]","[[77.0, 59.0, 296.0, 494.0], [108.0, 239.0, 309.0, 500.0], [180.0, 230.0, 391.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002811.jpg,[5],"[[76.0, 159.0, 249.0, 387.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000464.jpg,"[5, 5]","[[169.0, 71.0, 284.0, 348.0], [376.0, 111.0, 500.0, 314.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_007061.jpg,[5],"[[158.0, 200.0, 193.0, 399.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003181.jpg,[5],"[[247.0, 290.0, 262.0, 320.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003596.jpg,"[16, 5, 5]","[[87.0, 148.0, 243.0, 480.0], [92.0, 15.0, 197.0, 246.0], [166.0, 154.0, 333.0, 470.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004290.jpg,"[17, 5, 5, 7]","[[136.0, 38.0, 356.0, 277.0], [1.0, 147.0, 60.0, 266.0], [7.0, 140.0, 61.0, 281.0], [475.0, 190.0, 500.0, 222.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008718.jpg,"[2, 2, 5, 5, 5, 5, 5]","[[262.0, 270.0, 478.0, 433.0], [10.0, 340.0, 109.0, 437.0], [277.0, 184.0, 485.0, 431.0], [16.0, 284.0, 105.0, 439.0], [64.0, 413.0, 89.0, 436.0], [88.0, 411.0, 110.0, 435.0], [108.0, 406.0, 132.0, 436.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001891.jpg,"[7, 7, 7, 7, 7, 7, 7, 5, 5]","[[268.0, 105.0, 500.0, 240.0], [68.0, 102.0, 315.0, 275.0], [433.0, 82.0, 500.0, 121.0], [451.0, 110.0, 500.0, 146.0], [340.0, 84.0, 437.0, 110.0], [241.0, 87.0, 315.0, 125.0], [136.0, 88.0, 216.0, 125.0], [292.0, 73.0, 319.0, 131.0], [352.0, 71.0, 368.0, 110.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006117.jpg,"[5, 15, 15, 15]","[[30.0, 87.0, 451.0, 294.0], [1.0, 90.0, 475.0, 375.0], [164.0, 1.0, 392.0, 84.0], [388.0, 1.0, 458.0, 47.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_009653.jpg,"[5, 5, 5]","[[2.0, 37.0, 168.0, 375.0], [164.0, 85.0, 337.0, 375.0], [119.0, 23.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001147.jpg,"[5, 5, 11, 11]","[[3.0, 36.0, 207.0, 332.0], [298.0, 104.0, 498.0, 331.0], [17.0, 111.0, 260.0, 331.0], [261.0, 144.0, 391.0, 332.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002414.jpg,"[5, 5]","[[1.0, 8.0, 416.0, 375.0], [64.0, 128.0, 376.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002440.jpg,"[5, 5, 5, 14, 5]","[[3.0, 41.0, 169.0, 375.0], [137.0, 29.0, 275.0, 316.0], [190.0, 23.0, 493.0, 372.0], [216.0, 102.0, 290.0, 177.0], [403.0, 23.0, 500.0, 233.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_004003.jpg,[13],"[[45.0, 50.0, 472.0, 315.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001553.jpg,"[10, 5, 6]","[[435.0, 192.0, 500.0, 268.0], [137.0, 100.0, 325.0, 333.0], [44.0, 152.0, 236.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004876.jpg,[2],"[[1.0, 1.0, 375.0, 481.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000160.jpg,"[7, 7, 7]","[[1.0, 307.0, 251.0, 391.0], [1.0, 311.0, 56.0, 336.0], [158.0, 304.0, 246.0, 329.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000080.jpg,"[5, 5]","[[194.0, 31.0, 333.0, 500.0], [44.0, 124.0, 174.0, 482.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002356.jpg,[5],"[[36.0, 25.0, 167.0, 372.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002679.jpg,"[6, 5]","[[1.0, 84.0, 196.0, 500.0], [146.0, 1.0, 333.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006096.jpg,[5],"[[395.0, 170.0, 460.0, 336.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007167.jpg,"[7, 5]","[[206.0, 131.0, 456.0, 248.0], [378.0, 148.0, 404.0, 175.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006667.jpg,"[5, 5]","[[198.0, 52.0, 295.0, 265.0], [137.0, 82.0, 214.0, 285.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000389.jpg,"[18, 5]","[[101.0, 17.0, 267.0, 197.0], [1.0, 31.0, 443.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008547.jpg,"[16, 5]","[[169.0, 194.0, 264.0, 265.0], [93.0, 81.0, 179.0, 365.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005432.jpg,[5],"[[334.0, 132.0, 368.0, 201.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002084.jpg,"[5, 5, 6, 9]","[[276.0, 131.0, 394.0, 322.0], [186.0, 134.0, 382.0, 375.0], [208.0, 201.0, 336.0, 343.0], [164.0, 13.0, 200.0, 37.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000329.jpg,[5],"[[57.0, 199.0, 147.0, 364.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000427.jpg,[5],"[[97.0, 113.0, 492.0, 431.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006447.jpg,[0],"[[102.0, 44.0, 288.0, 364.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003376.jpg,[5],"[[171.0, 109.0, 338.0, 401.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005920.jpg,"[5, 5, 5, 5]","[[10.0, 40.0, 267.0, 323.0], [200.0, 21.0, 312.0, 259.0], [303.0, 18.0, 422.0, 323.0], [23.0, 10.0, 99.0, 62.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005637.jpg,[5],"[[1.0, 13.0, 361.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001467.jpg,"[5, 5, 5, 5]","[[36.0, 90.0, 214.0, 332.0], [149.0, 104.0, 294.0, 288.0], [266.0, 135.0, 471.0, 288.0], [278.0, 108.0, 366.0, 155.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001906.jpg,"[5, 5]","[[26.0, 16.0, 268.0, 366.0], [224.0, 23.0, 498.0, 365.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005861.jpg,[5],"[[1.0, 100.0, 273.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_003815.jpg,"[7, 5, 5, 5, 5]","[[188.0, 108.0, 433.0, 213.0], [231.0, 1.0, 259.0, 54.0], [186.0, 1.0, 219.0, 54.0], [242.0, 11.0, 274.0, 95.0], [288.0, 125.0, 333.0, 149.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_009419.jpg,"[9, 9]","[[52.0, 68.0, 134.0, 195.0], [145.0, 207.0, 181.0, 277.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002033.jpg,"[7, 5, 5]","[[1.0, 187.0, 373.0, 341.0], [144.0, 210.0, 184.0, 354.0], [82.0, 218.0, 114.0, 352.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_005126.jpg,[12],"[[27.0, 115.0, 500.0, 264.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004139.jpg,[5],"[[114.0, 69.0, 295.0, 165.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001937.jpg,"[2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 5, 5]","[[408.0, 143.0, 494.0, 205.0], [299.0, 148.0, 402.0, 209.0], [205.0, 143.0, 290.0, 216.0], [90.0, 155.0, 165.0, 206.0], [95.0, 164.0, 177.0, 229.0], [149.0, 197.0, 263.0, 286.0], [62.0, 185.0, 115.0, 257.0], [351.0, 155.0, 397.0, 222.0], [295.0, 159.0, 347.0, 224.0], [147.0, 97.0, 193.0, 223.0], [147.0, 129.0, 218.0, 286.0], [59.0, 109.0, 73.0, 133.0], [20.0, 110.0, 41.0, 154.0], [1.0, 101.0, 31.0, 254.0], [95.0, 165.0, 166.0, 227.0], [63.0, 166.0, 102.0, 227.0], [60.0, 181.0, 111.0, 258.0], [23.0, 102.0, 39.0, 127.0], [1.0, 101.0, 10.0, 125.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006868.jpg,"[18, 15]","[[275.0, 93.0, 371.0, 216.0], [1.0, 38.0, 472.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001982.jpg,[17],"[[35.0, 266.0, 333.0, 384.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000298.jpg,[5],"[[173.0, 29.0, 495.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003606.jpg,[0],"[[247.0, 18.0, 437.0, 292.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004862.jpg,"[2, 2, 7, 7, 7, 7, 7, 7, 5, 5]","[[330.0, 149.0, 369.0, 178.0], [142.0, 174.0, 280.0, 325.0], [1.0, 93.0, 113.0, 270.0], [1.0, 138.0, 206.0, 245.0], [142.0, 143.0, 248.0, 208.0], [209.0, 142.0, 279.0, 196.0], [246.0, 131.0, 340.0, 167.0], [396.0, 127.0, 435.0, 147.0], [305.0, 120.0, 336.0, 269.0], [259.0, 120.0, 330.0, 303.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004233.jpg,[5],"[[131.0, 44.0, 223.0, 290.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001314.jpg,[0],"[[105.0, 131.0, 290.0, 318.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002330.jpg,"[5, 5, 5]","[[300.0, 173.0, 361.0, 304.0], [362.0, 170.0, 420.0, 299.0], [262.0, 167.0, 306.0, 282.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002656.jpg,"[10, 2, 2]","[[43.0, 147.0, 121.0, 222.0], [347.0, 162.0, 448.0, 272.0], [368.0, 173.0, 448.0, 284.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002544.jpg,"[5, 5, 5]","[[49.0, 71.0, 194.0, 340.0], [202.0, 40.0, 311.0, 316.0], [341.0, 29.0, 450.0, 321.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002097.jpg,"[13, 5, 7]","[[106.0, 77.0, 442.0, 374.0], [210.0, 19.0, 402.0, 323.0], [400.0, 148.0, 433.0, 166.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005323.jpg,[7],"[[9.0, 190.0, 490.0, 326.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003028.jpg,[5],"[[69.0, 52.0, 300.0, 354.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002952.jpg,"[11, 4, 11, 11, 9, 9, 9, 9, 9, 9]","[[246.0, 186.0, 308.0, 305.0], [1.0, 257.0, 105.0, 375.0], [1.0, 284.0, 76.0, 375.0], [33.0, 241.0, 105.0, 372.0], [330.0, 96.0, 363.0, 207.0], [453.0, 170.0, 477.0, 235.0], [434.0, 132.0, 461.0, 229.0], [346.0, 171.0, 395.0, 236.0], [395.0, 163.0, 411.0, 221.0], [411.0, 187.0, 434.0, 225.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004962.jpg,[5],"[[130.0, 217.0, 159.0, 267.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001771.jpg,[17],"[[45.0, 95.0, 375.0, 224.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004148.jpg,"[5, 5]","[[1.0, 95.0, 290.0, 375.0], [241.0, 115.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002965.jpg,"[18, 18]","[[171.0, 65.0, 500.0, 303.0], [72.0, 130.0, 187.0, 227.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006516.jpg,[5],"[[126.0, 88.0, 271.0, 340.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002154.jpg,[5],"[[267.0, 91.0, 461.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001049.jpg,"[2, 2]","[[226.0, 159.0, 409.0, 270.0], [45.0, 149.0, 218.0, 264.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003524.jpg,[0],"[[115.0, 80.0, 392.0, 313.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005590.jpg,"[5, 5]","[[93.0, 108.0, 165.0, 332.0], [331.0, 127.0, 345.0, 150.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001383.jpg,[13],"[[1.0, 1.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000415.jpg,"[6, 6, 5]","[[1.0, 159.0, 241.0, 331.0], [210.0, 87.0, 384.0, 332.0], [385.0, 1.0, 500.0, 102.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001076.jpg,[5],"[[137.0, 84.0, 314.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003605.jpg,[13],"[[49.0, 5.0, 457.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_007079.jpg,[5],"[[1.0, 1.0, 431.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003132.jpg,[3],"[[2.0, 63.0, 500.0, 298.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003305.jpg,[5],"[[148.0, 60.0, 303.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000966.jpg,"[18, 18]","[[224.0, 62.0, 393.0, 364.0], [144.0, 53.0, 289.0, 325.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001403.jpg,"[17, 7]","[[96.0, 1.0, 488.0, 325.0], [1.0, 204.0, 111.0, 304.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002292.jpg,[5],"[[189.0, 45.0, 351.0, 360.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005496.jpg,"[18, 18]","[[31.0, 138.0, 214.0, 500.0], [203.0, 262.0, 408.0, 405.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004725.jpg,"[5, 5]","[[48.0, 42.0, 344.0, 321.0], [181.0, 377.0, 231.0, 478.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001527.jpg,"[5, 5, 11]","[[82.0, 104.0, 386.0, 375.0], [234.0, 118.0, 436.0, 340.0], [1.0, 11.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_004459.jpg,"[5, 5, 5, 3, 5, 5]","[[99.0, 202.0, 118.0, 251.0], [47.0, 202.0, 64.0, 244.0], [58.0, 206.0, 78.0, 250.0], [2.0, 12.0, 500.0, 267.0], [157.0, 200.0, 174.0, 241.0], [169.0, 196.0, 181.0, 241.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007289.jpg,"[18, 18]","[[75.0, 44.0, 379.0, 291.0], [126.0, 1.0, 417.0, 139.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003982.jpg,[16],"[[26.0, 3.0, 421.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004868.jpg,"[16, 5]","[[2.0, 3.0, 320.0, 355.0], [307.0, 67.0, 496.0, 356.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003865.jpg,[14],"[[271.0, 164.0, 418.0, 251.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002883.jpg,[5],"[[194.0, 53.0, 392.0, 263.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002407.jpg,[0],"[[6.0, 47.0, 315.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000783.jpg,"[16, 5]","[[234.0, 91.0, 357.0, 300.0], [244.0, 17.0, 363.0, 218.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001125.jpg,"[5, 5]","[[410.0, 132.0, 490.0, 261.0], [22.0, 86.0, 116.0, 261.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007688.jpg,[0],"[[152.0, 168.0, 240.0, 272.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002080.jpg,[12],"[[1.0, 135.0, 359.0, 347.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_004810.jpg,"[7, 7, 7, 7, 5, 5, 5]","[[8.0, 238.0, 186.0, 340.0], [180.0, 226.0, 254.0, 290.0], [242.0, 217.0, 286.0, 262.0], [263.0, 202.0, 312.0, 245.0], [358.0, 212.0, 385.0, 283.0], [413.0, 219.0, 448.0, 305.0], [389.0, 209.0, 420.0, 287.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005933.jpg,[5],"[[113.0, 7.0, 440.0, 333.0]]"
